137509,29,Частная Пивоварня Артель,chastnaya-pivovarnya-artel,/artel_vrn,Voronezh,51.636,39.0903
137513,0,Rugen Brewery (Пивоварня Рюген),rugen-brewery-pivovarnya-ryugen,/RugenBrewery,Масловский,51.519,39.4005
137518,22,Right (Райт),right-rajt,/w/right-rajt/137518,Воронеж,51.6707,39.2138
137675,3,Хэлла,hella,/w/hella/137675,Воронеж,51.6617,39.1352
138962,4,Карачевпиво-Ягер,karachevpivoyager,/w/karachevpivoyager/138962,п. Согласие,53.0409,33.2691
139377,46,Panzer Brewery,panzer-brewery,/PanzerBrewery,Moscow,55.7871,37.7217
139837,21,Novosibirskaya Pivovarennaya Kompaniya (Новосибирская Пивоваренная Компания),novosibirskaya-pivovarennaya-kompaniya-novosibirskaya-pivovarennaya-kompaniya,/w/novosibirskaya-pivovarennaya-kompaniya-novosibirskaya-pivovarennaya-kompaniya/139837,Novosibirsk,54.9405,82.9307
140236,15,Частная Пивоварня Удача,chastnaya-pivovarnya-udacha,/w/chastnaya-pivovarnya-udacha/140236,Омск,55.0578,73.291
140805,21,Pivovarenny Zavod Maykopsky (Пивоваренный Завод Майкопский),pivovarenny-zavod-maykopsky-pivovarennyj-zavod-majkopskij,/w/pivovarenny-zavod-maykopsky-pivovarennyj-zavod-majkopskij/140805,Maykop,44.602,40.1085
140925,7,Российская Пивоваренная Компания имени А. Г. Арзиманова,rossijskaya-pivovarennaya-kompaniya-imeni-a-g-arzimanova,/w/rossijskaya-pivovarennaya-kompaniya-imeni-a-g-arzimanova/140925,Budënnovsk,44.7768,44.1736
140926,15,Пивоваренная Компания Сибирь,pivovarennaya-kompaniya-sibir,/w/pivovarennaya-kompaniya-sibir/140926,Ulan-Ude,51.8424,107.623
142097,23,Birra Incognita,birra-incognita,/BirraIncognita,Кемерово,55.347,86.0032
143605,4,Zalesskaya Pinka (Залесская Пинка),zalesskaya-pinka-zalesskaya-pinka,/w/zalesskaya-pinka-zalesskaya-pinka/143605,Pereslavl'-Zalesskiy,56.7163,38.823
143765,35,Česky Lev (Чешский Лев),cesky-lev-cheshskij-lev,/CeskyLev,Kursk,51.651,36.1401
144824,16,Zauralskie Napitki (Зауральские Напитки),zauralskie-napitki-zauralskie-napitki,/w/zauralskie-napitki-zauralskie-napitki/144824,Kurgan,55.431,65.3331
145743,15,Пивоварня Свежевъ,pivovarnya-svezhev,/w/pivovarnya-svezhev/145743,Omsk,54.9173,73.2946
146015,2,Planeta Sushi (Планета Суши),planeta-sushi-planeta-sushi,/w/planeta-sushi-planeta-sushi/146015,,0.0,0.0
146337,3,Svoi da Nashi (Свои да Наши),svoi-da-nashi-svoi-da-nashi,/w/svoi-da-nashi-svoi-da-nashi/146337,Ярославль,57.6256,39.8751
146619,11,Kuptsa Andreeva Brewery (Пивоварня Купца Андреева),kuptsa-andreeva-brewery-pivovarnya-kupca-andreeva,/w/kuptsa-andreeva-brewery-pivovarnya-kupca-andreeva/146619,Vladimir,56.1265,40.4056
146835,3,Ручей,ruchej,/w/ruchej/146835,д. Ручей,56.3984,41.2492
147638,31,Тощий Заяц,toshij-zayac,/Zayka,Perm,58.0297,56.2668
148442,17,Na Shabolovke (На Шаболовке),na-shabolovke-na-shabolovke,/w/na-shabolovke-na-shabolovke/148442,Moscow,55.7207,37.6103
149086,11,Норильская Пивоваренная Компания,norilskaya-pivovarennaya-kompaniya,/w/norilskaya-pivovarennaya-kompaniya/149086,Норильск,69.3521,88.2069
149694,6,Пчеловодный Комбинат Коломенский,pchelovodnyj-kombinat-kolomenskij,/w/pchelovodnyj-kombinat-kolomenskij/149694,пос. Радужный,62.1039,77.4754
149726,27,Dinskoy Pivovarenny Zavod (Динской Пивоваренный Завод),dinskoy-pivovarenny-zavod-dinskoj-pivovarennyj-zavod,/w/dinskoy-pivovarenny-zavod-dinskoj-pivovarennyj-zavod/149726,Динская,45.193,39.2401
150211,12,Уссурийское Пиво,ussurijskoe-pivo,/w/ussurijskoe-pivo/150211,Уссурийск,43.8018,132.01
151307,14,ID Jons,id-jons,/IdJons,Moscow,55.7558,37.6173
151622,9,Docker Draft (Докер Драфт),docker-draft-doker-draft,/w/docker-draft-doker-draft/151622,Vladivostok,43.1372,131.895
152100,16,Производственно-Коммерческий Альянс (ПКА),proizvodstvennokommercheskij-alyans-pka,/w/proizvodstvenno-kommercheskij-alyans-pka/152100,Krasnodar,45.0556,38.8639
152996,13,Частная Пивоварня Дорошенко,chastnaya-pivovarnya-doroshenko,/w/chastnaya-pivovarnya-doroshenko/152996,Rostov-on-Don,47.2403,39.5885
153002,4,Изя Гриль,izya-gril,/w/izya-gril/153002,Москва,55.7558,37.6173
153049,11,Великоустюгский Пивоваренный Завод Бавария,velikoustyugskij-pivovarennyj-zavod-bavariya,/w/velikoustyugskij-pivovarennyj-zavod-bavariya/153049,Velikiy Ustyug,60.7698,46.321
153598,4,Hurlbut (Хорлбат),hurlbut-horlbat,/w/hurlbut-horlbat/153598,Тольятти,53.4995,49.4165
153903,2,Чито-Ра,chitora,/w/chitora/153903,Москва,55.7558,37.6173
154269,9,Пивоварня Кратово (Kratovo Brewery),pivovarnya-kratovo-kratovo-brewery,/w/pivovarnya-kratovo-kratovo-brewery/154269,Сафоново,55.1081,33.2377
154879,10,Частная Пивоварня Bierbach,chastnaya-pivovarnya-bierbach,/w/bierbach/154879,Novosibirsk,55.0741,82.9213
156046,4,Tanuki (Тануки),tanuki-tanuki,/w/tanuki-tanuki/156046,,0.0,0.0
156807,7,Тамбовский Пивовар,tambovskij-pivovar,/w/tambovskij-pivovar/156807,Tambov,52.7044,41.4216
157904,28,Sabotage,sabotage,/Sabotage_Brewery,Perm,58.0297,56.2668
158077,14,Affigen Brewery,affigen-brewery,/Affigen,Нижний Новгород,56.2965,43.9361
158655,19,Башня,bashnya,/w/bashnya/158655,Tula,54.1967,37.5959
158657,52,Augustine (Августин),augustine-avgustin,/AugustinebeerAdmin,Тула,54.179,37.5985
159028,51,Petzold Brewpub,petzold-brewpub,/w/petzold-brewpub/159028,Kazan’,55.8153,49.1317
159300,20,Ant Brewery,ant-brewery,/AntBrewery,Krymsk,44.9128,37.994
159741,0,Sable Castle,sable-castle,/SableCastle,Saint Petersburg,59.9343,30.3351
160430,16,Communal Brewery (Коммунальная Пивоварня),communal-brewery-kommunalnaya-pivovarnya,/CommunalBrewery,Санкт-Петербург,59.9343,30.3351
160567,20,NoName Brew,noname-brew,/NoNameBrewing,Moscow,55.7558,37.6173
161036,8,Milk Bros.,milk-bros,/w/milk-bros/161036,Saint Petersburg,59.9343,30.3351
161346,9,Max Bräu,max-brau,/w/max-brau/161346,Vladimir,56.1282,40.3895
161377,10,Piligrim (Пилигрим),piligrim-piligrim,/w/piligrim-piligrim/161377,Murmansk,68.9071,33.1037
162826,50,Courage Brewery,courage-brewery,/Couragebrewery,Moscow,55.7558,37.6173
163024,52,Trigger,trigger,/triggerbrewery,Moscow,55.7558,37.6173
163848,40,Amadeus Brewery,amadeus-brewery,/Amadeusbrewery,Novosibirsk,55.0041,82.9695
165632,29,Fairbrew,fairbrew,/FairBrew,Tver',56.855,35.9153
166566,15,Старая Крепость,staraya-krepost,/w/staraya-krepost/166566,Korocha,50.8203,37.1998
168615,8,Сарапульский Дрожжепивзавод,sarapulskij-drozhzhepivzavod,/w/sarapulskij-drozhzhepivzavod/168615,Сарапул,56.44,53.7956
168901,74,Sparrow's Brewery,sparrows-brewery,/SparrowsBrewery,Nizhny Novgorod,56.2965,43.9361
169745,8,Ipatovsky Pivzavod (Ипатовский Пивзавод),ipatovsky-pivzavod-ipatovskij-pivzavod,/w/ipatovsky-pivzavod-ipatovskij-pivzavod/169745,Ipatovo,45.7261,42.9287
170515,12,Chitinskie Klyuchi (Читинские Ключи),chitinskie-klyuchi-chitinskie-klyuchi,/w/chitinskie-klyuchi-chitinskie-klyuchi/170515,Chita,51.9971,113.477
170750,7,ПИВОFACTORY,pivofactory,/w/pivofactory/170750,Новосибирск,55.0228,82.923
171028,6,Kontakt Bar (Контакт Бар),kontakt-bar-kontakt-bar,/w/kontakt-bar-kontakt-bar/171028,Санкт-Петербург,59.9343,30.3351
171609,23,Harvest Brewery (Пивоварня Harvest),harvest-brewery-pivovarnya-harvest,/w/harvest-brewery-pivovarnya-harvest/171609,Perm,57.9708,56.2774
173016,14,Северная Звезда,severnaya-zvezda,/w/severnaya-zvezda/173016,Yuzhno-Sakhalinsk,46.9809,142.689
173018,12,Колос,kolos,/w/kolos/173018,Yuzhno-Sakhalinsk,46.9632,142.721
173263,5,Британника (Britannica Brewery),britannika-britannica-brewery,/w/britannika-britannica-brewery/173263,Kaliningrad,54.7104,20.4522
174123,5,Atlas Meadery,atlas-meadery,/atlasmead,Moscow,55.7558,37.6173
174126,2,Bavarius (Бавариус),bavarius-bavarius,/w/bavarius-bavarius/174126,Москва,55.7558,37.6173
174132,0,Brain Blast Brewery,brain-blast-brewery,/BrainBlastBrewery,Moscow,55.7558,37.6173
174449,5,Glavpivtorg (Главпивторг),glavpivtorg-glavpivtorg,/w/glavpivtorg-glavpivtorg/174449,Москва,55.7624,37.6279
175512,0,Spaceman Brewery,spaceman-brewery,/w/spaceman-brewery/175512,Saint Petersburg,59.9343,30.3351
175973,8,Republic Brewing Co.,republic-brewing-co,/w/republic-brewing-co/175973,Kazan’,55.8304,49.0661
176171,24,The Barge,the-barge,/TheBarge,Kemerovo,55.3439,86.0897
176985,7,Two Capitals,two-capitals,/w/two-capitals/176985,Москва,55.7558,37.6173
177527,7,Спорт-Бар Пинта,sportbar-pinta,/w/sport-bar-pinta/177527,Реконструктор,47.3039,39.9351
178194,43,Wooden Beard Brewery,wooden-beard-brewery,/wooden_beard,Levashovo,60.1059,30.1837
179243,75,Wolf's Brewery (Волковская Пивоварня),wolfs-brewery-volkovskaya-pivovarnya,/WolfsBrewery,Moscow,55.7558,37.6173
179636,17,Алко-Профи,alkoprofi,/w/alkoprofi/179636,Sochi,43.666,39.6653
181913,17,Кубанские Минеральные Воды,kubanskie-mineralnye-vody,/w/kubanskie-mineralnye-vody/181913,Khadyzhensk,44.4563,39.5234
181928,1,Дигс Групп,digs-grupp,/w/digs-grupp/181928,Изобильный,45.3696,41.6958
182018,15,FIRST'S Brewery,firsts-brewery,/w/firsts-brewery/182018,Saint Petersburg,59.9343,30.3351
183052,37,Beersfan Brewery,beersfan-brewery,/BeersfanBrewery,Yekaterinburg,56.8092,60.631
183056,25,Jaw Pike,jaw-pike,/w/jaw-pike/183056,Самара,53.2036,50.2132
183788,0,Boomberg Brewery,boomberg-brewery,/BoombergBrewery,Saint Petersburg,59.9343,30.3351
186102,6,Любинский завод пива и кондитерских изделий,lyubinskij-zavod-piva-i-konditerskih-izdelij,/w/lyubinskij-zavod-piva-i-konditerskih-izdelij/186102,Любинский,55.1451,72.7236
186588,12,Gostivar (Гостивар),gostivar-gostivar,/w/gostivar-gostivar/186588,Vladikavkaz,43.0323,44.707
186768,9,ЛисЭль (LisAle),lisel-lisale,/w/lisel-lisale/186768,Тярлево,59.708,30.4456
186910,19,Крист,krist,/w/krist/186910,Chelyabinsk,55.1447,61.4462
186915,4,Пивоваренный Дом Самара,pivovarennyj-dom-samara,/w/pivovarennyj-dom-samara/186915,Samara,53.2301,50.2955
187321,11,Междуреченский Пивоваренный Завод,mezhdurechenskij-pivovarennyj-zavod,/w/mezhdurechenskij-pivovarennyj-zavod/187321,Междуреченск,53.6849,88.0748
187660,40,Городецкая Пивоварня Kitezhbräu (Китежбрау),gorodeckaya-pivovarnya-kitezhbrau-kitezhbrau,/w/gorodeckaya-pivovarnya-kitezhbrau-kitezhbrau/187660,Gorodets,56.65,43.4801
188181,12,Пивоварня купца Лапина,pivovarnya-kupca-lapina,/MerchantLapinsBrewery,Псков,57.7922,28.3339
188243,14,BrewRock Brewery,brewrock-brewery,/BrewRock,Пермь,58.0,56.3167
188411,16,Side Street Brewery,side-street-brewery,/SideStreetBrewery,Moscow,55.7558,37.6173
188419,18,Pivo Zamoskvoretskoe (Пиво Замоскворецкое),pivo-zamoskvoretskoe-pivo-zamoskvoreckoe,/w/pivo-zamoskvoretskoe-pivo-zamoskvoreckoe/188419,Pushkino,55.9863,37.8587
188442,160,4BREWERS,4brewers,/4brewers,Vladimir,56.1272,40.3997
188506,23,Красная Птица,krasnaya-ptica,/OlegKo,Voronezh,51.6842,39.2039
188508,5,Частная Пивоварня Eliseeff,chastnaya-pivovarnya-eliseeff,/w/chastnaya-pivovarnya-eliseeff/188508,Yekaterinburg,56.8324,60.6172
188624,4,Paulaner Bräuhaus Petrozavodsk,paulaner-brauhaus-petrozavodsk,/paulanerptz,Петрозаводск,61.7842,34.3463
189117,122,Heartly Brewery,heartly-brewery,/HeartlyCraftBrewery,Lipetsk,52.6122,39.5981
189489,9,Craft Ultimate Brewery (CUB),craft-ultimate-brewery-cub,/w/craft-ultimate-brewery-cub/189489,Сочи,43.6174,39.7415
189679,42,Ural's Custom Brewery,urals-custom-brewery,/UralsCustomBrewery,Yekaterinburg,56.8389,60.6057
189688,10,Bräubauer (Пивоварня Бройбауэр),braubauer-pivovarnya-brojbauer,/w/braubauer-pivovarnya-brojbauer/189688,Задонск,52.3932,38.9151
189713,6,Altayskaya Medovarnya (Алтайская Медоварня),altayskaya-medovarnya-altajskaya-medovarnya,/w/altayskaya-medovarnya-altajskaya-medovarnya/189713,с. Красногорское,52.2934,86.1851
190662,14,HopsBrew,hopsbrew,/HopsBrew_khv,Хабаровск,48.398,135.168
191081,1,Jiraffe Brewery,jiraffe-brewery,/JiraffeBrewery,,0.0,0.0
193468,23,Hitchcock Brew,hitchcock-brew,/HitchcockBrew,Moscow,55.7558,37.6173
195086,12,Пивоваренная компания Keller (Ессентукский Пивоваренный Завод),pivovarennaya-kompaniya-keller-essentukskij-pivovarennyj-zavod,/w/pivovarennaya-kompaniya-keller-essentukskij-pivovarennyj-zavod/195086,Yessentuki,44.0357,42.8538
195784,7,Завод Российских Национальных Продуктов И Напитков РОСЪ,zavod-rossijskih-nacionalnyh-produktov-i-napitkov-ros,/w/zavod-rossijskih-nacionalnyh-produktov-i-napitkov-ros/195784,Sergiyev Posad,56.2862,38.1209
196026,8,Академия Пива,akademiya-piva,/w/akademiya-piva/196026,Астрахань,46.3476,48.0358
196811,23,Сидры Щедрина,sidry-shedrina,/w/sidry-shedrina/196811,Отделение Садострой,52.9725,40.5166
197201,64,Spbrew,spbrew,/SpBrew_SPb,Saint Petersburg,59.9343,30.3351
197397,9,Рауш Биер,raush-bier,/w/raush-bier/197397,Tuymazy,54.6191,53.7162
197487,16,Борихинский Пивзавод,borihinskij-pivzavod,/w/borihinskij-pivzavod/197487,Borikha,52.2807,82.6288
197913,12,Nieuw Holland Brouwerij,nieuw-holland-brouwerij,/NieuwHollandBrouwerij,Санкт-Петербург,59.9343,30.3351
197958,35,3BeesBrew,3beesbrew,/3BeesBrew,Tambov,52.7236,41.4423
198483,4,Jolly Osvald,jolly-osvald,/w/jolly-osvald/198483,Санкт-Петербург,59.9343,30.3351
198647,1,Stop Motion,stop-motion,/w/stop-motion/198647,Saint Petersburg,59.9343,30.3351
198718,49,Форштадтская Пивоварня,forshtadtskaya-pivovarnya,/w/forshtadtskaya-pivovarnya/198718,Barnaul,53.3473,83.7988
198740,6,Медок (Medok),medok-medok,/w/medok-medok/198740,Voronezh,51.6553,39.0916
198914,62,SmartBrew,smartbrew,/SmartBrew_HandCraft,,0.0,0.0
199077,21,Gellert & Wild Goat,gellert-and-wild-goat,/Gellert,Хилково,53.4767,50.9545
200065,82,Bottle Share,bottle-share,/BottleShare,Moscow,55.7709,37.5968
200067,6,Another One Craft Brewery,another-one-craft-brewery,/AnotherOneCraftBrewery,,0.0,0.0
200452,5,Кропоткинъ,kropotkin,/w/kropotkin/200452,Калиниград,54.7167,20.5167
200677,76,Black Cat Brewery,black-cat-brewery,/BlackCatBrewery,Moscow,55.7283,37.7504
201427,45,GUSI,gusi,/BreweryGusi,Novosibirsk,55.0084,82.9357
202588,14,Pivorama (Пиворама),pivorama-pivorama,/w/pivorama-pivorama/202588,Санкт-Петербург,59.9343,30.3351
202589,56,Chillin'z Brewery,chillinz-brewery,/ChillinzBrewery,Chelyabinsk,55.1644,61.4368
203609,28,Stary Zavod (Старый Завод),stary-zavod-staryj-zavod,/w/stary-zavod-staryj-zavod/203609,Gorodkovichi,54.6526,40.8786
204003,10,Питкофф,pitkoff,/w/pitkoff/204003,Noril'sk,69.3398,88.2226
204554,5,Hogshead Brewery (Пивоварня Хогсхэд),hogshead-brewery-pivovarnya-hogshed,/w/hogshead-brewery-pivovarnya-hogshed/204554,Санкт-Петербург,59.9343,30.3351
205905,45,Пивоварня Империал,pivovarnya-imperial,/don-amayk,Cherepovets,58.9059,38.1343
205967,75,Black Head Brew,black-head-brew,/Beer_Head,Chernogolovka,55.9883,38.3705
206234,69,Ravencraft,ravencraft,/Ravencraft,Voronezh,51.6755,39.2089
206423,9,The Roof Is On Fire Brewery,the-roof-is-on-fire-brewery,/TheRoofIsOnFireBrewery,Kingisepp,59.376,28.6043
206550,33,HumptyDumpty,humptydumpty,/HumptyDumptyBrewery,Rostov-on-Don,47.2357,39.7015
206646,9,Svarnya (Сварня),svarnya-svarnya,/w/svarnya-svarnya/206646,Москва,55.7558,37.6173
206792,5,Brauplatz,brauplatz,/w/brauplatz/206792,Ижевск,56.8516,53.2084
207894,24,DeerBeerCraft Brewery,deerbeercraft-brewery,/DeerBeerCraftBrewery,Задонск,52.3902,38.9315
208044,18,Пинта Мёбиуса (Mobius Pint),pinta-myobiusa-mobius-pint,/MobiusPintBootleggers,Saint Petersburg,59.9343,30.3351
208108,2,Тульский Квас,tulskij-kvas,/w/tulskij-kvas/208108,Щекино,53.9961,37.5084
208576,10,Ханинская Пивоварня (Haninger Brewery),haninskaya-pivovarnya-haninger-brewery,/w/haninskaya-pivovarnya-haninger-brewery/208576,Тула,54.1865,37.5571
208958,0,Papa Goose Brewery,papa-goose-brewery,/w/papa-goose-brewery/208958,Moscow,55.7558,37.6173
209623,136,Green Street Brewery,green-street-brewery,/moscowgreenstreetbrewery,Moscow,55.7558,37.6173
210255,198,Brewlok Brewery,brewlok-brewery,/Brewlokbrewery,Voronezh,51.6755,39.2089
210414,8,Yetti Brewery,yetti-brewery,/YettiBrew,,0.0,0.0
210512,9,ZBS Project,zbs-project,/ZBS_Project,,0.0,0.0
210563,205,Big Village Brewery,big-village-brewery,/BVBrewery,Krasnodar,45.0262,39.046
212349,7,Частная Пивоварня Roppongi,chastnaya-pivovarnya-roppongi,/w/chastnaya-pivovarnya-roppongi/212349,Ялта,44.4961,34.1679
212465,8,Dok'n'Dan,dokndan,/w/dok-n-dan/212465,Moscow,55.7558,37.6173
212756,10,Частная Пивоварня Дубинин,chastnaya-pivovarnya-dubinin,/w/chastnaya-pivovarnya-dubinin/212756,Ульяновск,54.3265,48.3989
212934,5,MoonShine,moonshine,/MoonShine_Tver,Tver',56.8587,35.9176
213332,109,Hophead Brewery,hophead-brewery,/Hophead_Brewery,Saint Petersburg,59.9343,30.3351
213742,64,Gubaha Brewery (Губахинская Пивоварня),gubaha-brewery-gubahinskaya-pivovarnya,/GubahaBrewery,Gubakha,58.8389,57.5544
214237,43,Endemic Mountain Brewery,endemic-mountain-brewery,/w/endemic-mountain-brewery/214237,Sochi,43.6646,40.0725
214687,7,Wiborg,wiborg,/w/wiborg/214687,Vyborg,60.714,28.7572
214835,15,Stolz Brava (Штольц Брава),stolz-brava-shtolc-brava,/w/stolz-brava-shtolc-brava/214835,Красноярск,56.014,93.0365
214844,12,Krasberg Brewery,krasberg-brewery,/KrasbergBrewery,Krasnoyarsk,56.0328,93.0388
214985,3,Plan Pi,plan-pi,/PlanPi,,0.0,0.0
215818,47,Lark Craft (Жаворонская Пивоварня),lark-craft-zhavoronskaya-pivovarnya,/w/lark-craft-zhavoronskaya-pivovarnya/215818,Zhavoronki,55.6481,37.1061
216185,7,Хмельное Подворье,hmelnoe-podvore,/w/hmelnoe-podvore/216185,Иркутск,52.2753,104.288
216403,6,Chernets Brewery,chernets-brewery,/chrntsbrwr,Moscow,55.7558,37.6173
216441,13,Частные Пивоварни Вацлава,chastnye-pivovarni-vaclava,/w/chastnye-pivovarni-vaclava/216441,Asbest,57.0258,61.4726
216713,10,Blackwood,blackwood,/w/blackwood/216713,Vladimir,56.1351,40.4235
217440,11,Gus-Khrustalny (Гусь-Хрустальный),guskhrustalny-gushrustalnyj,/w/gus-khrustalny-gus-hrustalnyj/217440,Gus'-Khrustal'nyy,55.6134,40.6672
217534,27,Феникс Бир,feniks-bir,/lnikv,Novosibirsk,54.961,82.9081
217757,2,Троицкий Келарь,troickij-kelar,/w/troickij-kelar/217757,Sergiyev Posad,56.3242,38.1452
218614,9,Гелиос (Братский пивоваренный завод),gelios-bratskij-pivovarennyj-zavod,/w/gelios-bratskij-pivovarennyj-zavod/218614,Bratsk,56.1456,101.601
219077,7,Чак Норрис Паб,chak-norris-pab,/w/chak-norris-pab/219077,Москва,55.7387,37.6529
220557,10,Иллюминатор,illyuminator,/illuminator_craft_beer,Vyborg,60.714,28.7572
220568,8,Belorechensky Pivovarenny Zavod (Белореченский Пивоваренный Завод),belorechensky-pivovarenny-zavod-belorechenskij-pivovarennyj-zavod,/w/belorechensky-pivovarenny-zavod-belorechenskij-pivovarennyj-zavod/220568,Родники,53.6238,45.0967
221184,3,Timofeevsky Mead (Тимофеевский Мед),timofeevsky-mead-timofeevskij-med,/w/timofeevsky-mead-timofeevskij-med/221184,Дедовск,55.8602,37.1192
221193,10,Пивоварня Купца Алафузова,pivovarnya-kupca-alafuzova,/w/pivovarnya-kupca-alafuzova/221193,Ставрополь,45.0286,41.9752
221835,6,Chester's,chesters,/w/chester-s/221835,Ramenskoye,55.5686,38.2213
222622,47,CasperBrew,casperbrew,/Casper_Brew,Orenburg,51.7666,55.1005
222727,85,Jonathan Brewpub,jonathan-brewpub,/JonathanBrewpub,Novosibirsk,55.0229,82.923
222771,5,Минусинский Пивоваренный Завод,minusinskij-pivovarennyj-zavod,/w/minusinskij-pivovarennyj-zavod/222771,Minusinsk,53.7127,91.6818
222828,19,АСБИР (Адыгейский пивобезалкогольный завод),asbir-adygejskij-pivobezalkogolnyj-zavod,/w/asbir-adygejskij-pivobezalkogolnyj-zavod/222828,Adygeysk,44.8804,39.1986
222952,9,  Зеленогорский пивоваренный завод,zelenogorskij-pivovarennyj-zavod,/w/zelenogorskij-pivovarennyj-zavod/222952,Zelenogorsk,56.0742,92.9552
222958,36,Danilovskaya Pivovarnya (Даниловская Пивоварня),danilovskaya-pivovarnya-danilovskaya-pivovarnya,/w/danilovskaya-pivovarnya-danilovskaya-pivovarnya/222958,Bryansk,53.2378,34.3232
223007,24,Злынковский Завод Каскад,zlynkovskij-zavod-kaskad,/w/zlynkovskij-zavod-kaskad/223007,Злынка,52.4284,31.7331
223530,4,Прибой,priboj,/w/priboj/223530,Starominskaya,46.5295,39.0557
223911,97,GAS Brew,gas-brew,/GASBrew,Saint Petersburg,59.9343,30.3351
224852,10,Tri Olenya (Три Оленя),tri-olenya-tri-olenya,/w/tri-olenya-tri-olenya/224852,Самара,53.2035,50.1432
224937,8,Perla (Перла),perla-perla,/w/perla-perla/224937,Сочи,43.4516,39.9186
225377,7,Comrade Ales,comrade-ales,/ComradeBrewery,Pushkino,55.9878,37.8412
225671,11,Taganrogskaya Pivovarnya (Таганрогская Пивоварня),taganrogskaya-pivovarnya-taganrogskaya-pivovarnya,/w/taganrogskaya-pivovarnya-taganrogskaya-pivovarnya/225671,Таганрог,47.2224,38.9324
225683,14,007,007,/0_0_7,Saint Petersburg,59.9343,30.3351
225791,14,Риатовский Пивовар,riatovskij-pivovar,/w/riatovskij-pivovar/225791,Ivanovo,56.9972,40.9585
225982,13,Фрау Марта (ООО Гармаш),frau-marta-ooo-garmash,/w/frau-marta-ooo-garmash/225982,Rostov-on-Don,47.2129,39.6285
225988,34,Butch & Dutch,butch-and-dutch,/ButchDutch,Kstovo,56.1329,44.174
226823,12,Косулинская Пивоварня,kosulinskaya-pivovarnya,/w/kosulinskaya-pivovarnya/226823,Косулино,56.7411,60.9705
228216,1,Poker Brewing,poker-brewing,/w/poker-brewing/228216,Санкт-Петербург,59.9343,30.3351
228340,16,BR Brew,br-brew,/PodolskBRBrew,Подольск,55.4312,37.5458
229598,4,Running Rat,running-rat,/RunningRat,Раменское,55.5686,38.2213
229814,7,Beer Kingdom,beer-kingdom,/w/beer-kingdom/229814,Омск,54.9885,73.3242
230113,26,Gorilla Brewery,gorilla-brewery,/GorillaBrewery,Khimki,55.9073,37.4318
230142,21,North Brothers,north-brothers,/NorthBrothers,Surgut,61.256,73.3845
230351,46,Brauwelt Brewery,brauwelt-brewery,/w/brauwelt-brewery/230351,Chelyabinsk,55.186,61.2969
230394,28,Eletskoe Pivo (Елецкое Пиво),eletskoe-pivo-eleckoe-pivo,/w/eletskoe-pivo-eleckoe-pivo/230394,Yelets,52.6161,38.5045
230397,5,Nordburg (Нордбург),nordburg-nordburg,/w/nordburg-nordburg/230397,Выборг,60.7214,28.7856
231873,108,Ostrovica,ostrovica,/Ostrovica,Asha,54.9913,57.2663
231950,122,Oka River,oka-river,/OkaRiver,Алеканово,54.6224,39.9768
231966,3,Майкопское Пиво,majkopskoe-pivo,/w/majkopskoe-pivo/231966,Maykop,44.6115,40.1075
232505,119,Пиратская Пивоварня Йохохо,piratskaya-pivovarnya-johoho,/Yohohobeer,Novosibirsk,55.0084,82.9357
232588,40,Zaludi Microbrewery,zaludi-microbrewery,/w/zaludi-microbrewery/232588,Moscow,55.7558,37.6173
232824,13,Outfield Brewery,outfield-brewery,/OutfieldBrewery,Moscow,55.7558,37.6173
233270,27,G.M.P. Brewery,gmp-brewery,/GMPBrewery,Nizhny Novgorod,56.2965,43.9361
234202,19,Crazy Craft,crazy-craft,/w/crazy-craft/234202,Санкт-Петербург,59.9343,30.3351
234217,2,Harat's Irish Pub,harats-irish-pub,/w/harat-s-irish-pub/234217,,0.0,0.0
234257,9,Cat & Clover (Кот И Клевер),cat-and-clover-kot-i-klever,/w/cat-clover-kot-i-klever/234257,Находка,42.8122,132.88
234280,7,Пивоварня Kellers,pivovarnya-kellers,/w/pivovarnya-kellers/234280,Новосибирск,55.0084,82.9357
234419,5,Пивоварня Fain Feld,pivovarnya-fain-feld,/w/pivovarnya-fain-feld/234419,Sochi,43.5692,39.7336
234458,16,Varyag Brewery (Пивоварня Варяг),varyag-brewery-pivovarnya-varyag,/Varyag_Brewery,Kuznetsovo,55.5009,38.3385
234849,8,Ostrog Brewery,ostrog-brewery,/Ostrog,Tver',56.8587,35.9176
235978,8,"Бутылка, Кружка и Котел",butylka-kruzhka-i-kotel,/bkikobrew,,0.0,0.0
236001,7,Ресторан-пивоварня Северный,restoranpivovarnya-severnyj,/w/restoran-pivovarnya-severnyj/236001,Petrozavodsk,61.7892,34.3611
236233,8,Mr. Kolpin,mr-kolpin,/w/mr-kolpin/236233,Колпино,59.7351,30.5627
236249,24,Steppe & Wind Meadery (Степь и Ветер),steppe-and-wind-meadery-step-i-veter,/SteppeNwind,Orenburg,51.7642,55.1022
236426,25,Landau Beerlab,landau-beerlab,/Landau_Beerlab,Sergiyev Posad,56.3242,38.1452
236428,26,Green Basement Brewery,green-basement-brewery,/GreenBasementBrewery,Saint-Petersburg,59.9609,30.3348
236440,28,Brew BarryMore,brew-barrymore,/w/brew-barrymore/236440,Vladimir,56.1446,40.4179
236444,13,Clique Brewery,clique-brewery,/CliqueBrewery,,0.0,0.0
236946,11,Le Trefle Brasserie,le-trefle-brasserie,/LeTrefleBrasserie,Saint Petersburg,59.9343,30.3351
